lat,lng,price,star_rating,reviews_count,bathrooms,bedrooms,neighborhood,beds,picture_count,description
40.68791637930195,-73.95276380358666,20,,1,1.0,1,Bedford-Stuyvesant,1,2,My place is close to Bedford Hill Coffee Bar Civil service Cafe Captain Dans Chilos Tacos Public transport.. You'll love my place because of the coziness and the location. My place is good for solo adventurers.  The room has hostel style bunk beds with wide twin size beds. perfect way to meet people from all parts of the world.  There is no kitchen but there is a microwave oven and a fridge.  I will not be available a lot as i work everyday and come back late. I will surely be able to guide you through phone calls and messaging system.  Bedford Stuyvesant is a beautiful diverse neighborhood boasting of cafes bars and restaurants. Imagine a good mix of upscale hood hipster hippies. tons of Mexican food places.  The G train is less than 5 minutes away for New Yorker so lets see how long it will take you to walk to it. The challenge is on.
40.71429001609736,-73.98754688023578,80,4.5,3,1.0,1,Lower East Side,1,3,Sunny clean apt w/ hardwood floors views modern furniture & tastefully decorated. The apartment will provide a welcoming safe environment & all the comforts of a home. Fully-equipped kitchen including toaster microwave juicer coffeemaker etc. Very clean tiled bathroom w/bathtub. Living room has a large comfortable couch chairs & audio system. The room features a luxury queen size bed with clean linens chair dresser & a full-size closet. Other roommates work nights & are rarely home.  - The most comfortable bed you have ever slept in! (queen size) - 2 Large windows in the bedroom with views to the west. - Tasteful art throughout apt.  - Audio System in room and living room.  - Full bathroom with bathtub and sink . - Quiet neighborhood but block away from all the action.  Access to all areas of Apt.  Located 5 block from F Train  Other roommates are responsible friendly and hard working. They are rarely home as they work in at night and usually just stay in their room. That's one of the reasons I love my living situation! :)
40.764275436767356,-73.98169111561435,99,5.0,3,1.0,1,Midtown,1,8,We are located at the heart of midtown mere blocks to Times Square Central Park Columbus Circle Rockefeller Center Lincoln Center MoMA Hell's Kitchen amazing restaurants and nearly all the subway lines.  The location is unbeatable and the neighborhood is lively.  Under this listing you will have access to a private bedroom (queen bed) in our three bedroom apartment (where we live) and a full bath as well as the shared living spaces (kitchen two dining spots and our living room).  We just moved to a new apartment (see reviews of our old apartment below).  The space is a three bedroom apartment in a historic doorman elevator building that was a hotel in the 1920s.  The interior is updated but still includes the building's old charm with original woodwork picture rails high ceilings and other details. The apartment includes a fully equipped kitchen two dining spaces and a comfortable living room. There are two full bathrooms (you will have access to one which may be shared with other guests) and three bedrooms (we live in one and rent the other two; this listing is for the larger room with a queen bed).  There is a parking garage across the street.  Check-in and check-out are flexible.  You will have access to a private bedroom right near the full bath which may be shared if we have other guests in the smaller room. Guests can use our fully equipped kitchen living room and dining areas. There is laundry in the building as well.  We live in the apartment and both work full time so will be coming and going but can give you as much privacy as you want.  We also are happy to make recommendations for activities and dining and to answer any questions about the city both before and during your stay.  Easy access to all the city's subways (most within 1-2 blocks) and buses Central Park Columbus Circle Times Square Carnegie Hall the Hudson River the MoMA and many museums Rockefeller Center and Radio City Hall short walk to Grand Central and cabs are always available. Parking garage available across the street and some street parking available.
40.86817520021802,-73.92707940004401,75,4.5,8,1.0,1,Inwood,1,9,This is a beautiful 1 bedroom apartment nicely decorated clean close to some great restaurants and wine bars in a great area.  One block from the express A train and 25 mins to Columbus Circle and Midtown.  Apartment is very quiet.  Have access to the full apartment Washer and Dryer in the basement WiFi Iron and Central AC units for heating and cool.  One block from the A train and about a 5 minute walk to the 1 train
40.70341680090078,-73.92828599973791,70,5.0,9,1.0,1,Bushwick,1,25,Stay in the most hip neighborhood of New York! This large very private room is the perfect base for doing tourist things exploring New York or working here. Conveniently located close some of Bushwick's best bars restaurants and coffee shops this room gives you the chance to experience New York like a real New Yorker. It's also a five minute walk to the L train (takes you right to 14th St. in Manhattan) and a ten minute walk to the J/M/Z trains - great for getting to Fidi or Midtown.  Spacious clean and comfortable! No tired worn blankets here. All fresh white linens and towels and high-quality bath products provided. Located in the most hip part of New York's most trendy borough this is a large very private room in Bushwick. By New York standards this room is huge - it is significantly larger than many New York hotel rooms I've stayed in. The room has two big windows that overlook a verdant courtyard full of lush greenery. This is NOT a hostel style AirBnB - there will not be other AirBNB guests staying here when you are. You will share the apartment with only two other people myself a marketing consultant and my roommate who also works in marketing. Your room is located on the other side of the apartment from ours to provide maximum privacy for your space. The apartment is located on a bustling street steps to three great bars and and a restaurant. And since the apartment unit is on the second floor of the building there aren't too many stairs to tackle.  Of course you will have your large and very private room. You will have access to a full kitchen and an amply-sized bathroom right next to your room (the bathroom is shared). The kitchen includes a stainless steel fridge and oven with a gas range.  I may be in New York during your stay or I may be elsewhere but either way I am always reachable on my cell phone.  Bushwick is without a doubt the most hip part of Brooklyn and the apartment is located in the best part of Bushwick. You are literally feet away from three great bars and a restaurant. You are steps to laundry and directly across the street from a small convenience/grocery store. This neighborhood has everything you need for a full Brooklyn experience. You are about a 20-minute walk from Williamsburg Brooklyn's most famous neighborhood (thought it has now ceded the "most artistic" title to Bushwick). You are also a 15-minute walk to Bed Stuy the Brooklyn neighborhood where Jay Z started his career.  The apartment is a short five minute walk to to the L subway train which can take you to lower Manhattan in about 15 minutes. If you prefer you can also make the 15-minute walk to the JMZ trains which are great for going to Midtown or the Financial District.
40.76422168303798,-73.98843836009445,70,,0,1.0,1,Hell's Kitchen,1,9,My place is close to Central Park and all major midtown attractions. Subway is only 1 block away!. You'll love my place because of the coziness the views the location and the people. My place is good for solo adventurers.  It's a huge master bedroom located in 3 bedroom apartment in historic walk-up building. U will have gorgeous views of times sq!  You will have access to all kitchen appliances and dining area  I'm available as much as possible  Amazing and lively hells kitchen!  It's walking distance to central park and times sq! Subway is 1 block away!  Subway is block away
40.81550571761024,-73.94916364042636,119,4.5,8,1.0,1,Harlem,2,9,My place is close to City College Columbia University Yankee Stadium the Apollo Theater and 125th St. You'll love my apartment's easy charm accessibility to the subway high ceilings and wood floors. The space is great for couples and small groups. I have a RESIDENT CAT--so please keep that in mind if you have allergies or pet aversions! If you are willing to feed her I will subtract $10 from the daily rent--otherwise a friend will come to feed her every 2 days.  My apt. is a converted 1 bedroom with 1 queen bed 1 twin bed 1 sleeper couch and 1 full bath. The apartment features high ceilings wood floors and new appliances including a dishwasher and Smart TV.  The apartment in on the first floor of a building located on a relatively busy NYC thoroughfare so please keep in mind that there is significant street noise. You may want to bring ear plugs if you are a light sleepr.  Entire apartment.  I will be away but available by phone. A neighbor is available for emergencies. His contact information is listed at the apartment.  Harlem is an up-and-coming Manhattan neighborhood. You are a 10-minute walk from historic 125th St. including the legendary Apollo Theater. The apartment is also steps from City College one train stop from Columbia University and a 15 minute train ride to Yankee Stadium.  My apartment is a 5 minute walk from the 135th St. BC stop and a 10 minute walk from the 125th St. ABCD train. It is also a 15 minute walk to the 1 and 2-3 trains.  Please note that I have a cat who will be at the apartment at all times. I will arrange for a friend to feed her once every 2 days at a time that is convenient for you. Or you can agree to feed the cat for a $10/day reduction in rent.
40.68425408124661,-73.9439772695068,40,,0,1.0,1,Bedford-Stuyvesant,2,13,Located in the beautiful and historic neighborhood of Bed-Stuy!   Close to multiple coffee shops (one next door!) restaurants and only a 10 minute walk to the A & C train which takes 20 minutes to get to Manhattan.  The Room: Good size private bedroom in a 2 floor brownstone with plenty of natural light. Brand new organic bed which is amazing to sleep on. PLENTY of storage you have a full wardrobe a small dresser and a large dresser.   Amazing location to explore!  I either handcrafted or refurnished most of the wood in the bedroom which gives the place a healthy organic feel.  Feels like you're right at home :)  Kitchen bathroom private washer & drier.  It matters how long you stay for. You may not see the roommates everyday but feel free to ask them any questions!  Very Friendly neighborhood delicious coffee and great restaurants within walking distance!  The A express & C local trains are an 8-10 minute walk and the G train is a 15 minute walk. There are also 3 different buses you can catch (the stops are within a 3 block radius) that will take you all around Brooklyn.
40.77849854060922,-73.91692550879914,55,5.0,3,1.0,1,Astoria,1,4,Only a short ride from midtown our private room comes with a full size bed in a clean and safe environment. Blocks from Astoria Park and lots of great restaurants our easy going apartment is great for quick trips to the Big Apple or longer visits!  The space is one of the three bedrooms in the apartment. There is a large closet across the hall from the bedroom available for use. We also have a large kitchen and living room.   We like to keep our space clean and we are relatively quiet. We have two other roommates who usually work late hours and they are very relaxed and welcoming. In all likelihood you probably won't even see them.  We have one full bed that is very comfortable and we also have a great couch available if anyone wants to discuss a party of two for a reservation.  You will have access to the shared room as well as the living room kitchen and bathroom. Other rooms in the apt will be off limits. A set of keys will be provided upon arrival.  Either myself or my husband will be available most of the time if any help is needed. We have a great neighborhood and some fun recommendations for seeing the rest of New York City.  We live in a lovely part of Astoria. It's a very safe and quiet neighborhood that still provides quick transportation into the heart of Manhattan. Only a few blocks walk from Astoria Park where you can walk a trail by the river take a run on the track or watch movies in the summertime.  We have several great restaurants in our area with cuisine ranging from Italian to Australian Thai to Tex Mex and a several fabulous bakeries. We are also within walking distance to a few gyms banks and grocery stores.  We are 6 blocks away from the N/Q line and buses are also available in the neighborhood. It's a 20 minute subway ride from our stop to Times Square.  As I said we are relatively quiet and we won't tolerate disrespectful behavior or bringing people not on the reservation back to the apartment. Our calendar is pretty set though we would be open to discussing flexible dates if needed.
40.707011472547755,-73.93687093010237,36,4.5,27,1.0,1,Williamsburg,1,12,Come delight the experience of sharing an artist loft in the middle of the best neighborhood of Brooklyn.  We're artists. Music photography... We can't wait to meet you. we have a fanes +  AC The big curtains/ screens for Your intimacy  In the center of Bushwick  Living room  Kitchen  When they want  It's a great neighborhood  With life everywhere  Artists  Stores... Close to Union square  L train 2blocks/ Stores/ groceries/coffee shop/laundry/ galleries...etc
40.7739345894097,-73.93047426394088,34,4.0,18,1.0,1,Astoria,1,9,My place is close to Starbucks  Martha's Country Bakery Taverna Kyclades Astoria Park Roosevelt Island and Major Subway lines 7 E F M N Q R . You'll love my place because of the location the people and about 10-15 Minutes out side of Manhattan . My place is good for solo adventurers.  My home is very quite. I do host a table top meet ups. My I have 2 very friendly cats.  My area is busy but it is VERY clean.  My building has a door man.  You will have 24 hour access to the common areas--which include full kitchen bathroom and living room. Parking available outside building on street ***NOTE: There is alternate side street cleaning--Access is restricted Tuesday & Friday from 9:30AM -11AM on building side / Monday - Friday from 8AM -6PM on the opposite side as indicated by signs.*** IMPORTANT NOTE: TO MY INTERNATIONAL GUESTS PLEASE MAKE SURE YOU GET A US NUMBER WHEN YOU VISIT OTHER WISE I WILL NOT ANSWER THE PHONE  Do you love meeting people of all different backgrounds--in a space that welcomes and fosters diversity and creativity of all kinds?!? Then venture forth!!! Everything and anything goes here--so long as it comes from a place of communal respect and mutual collaboration ;) Friendships made in Mandyland are the kind that can last a lifetime!!! Welcome.  The neighborhood is full of incredible street art and yummy food/cafés are located a short walk from my place. There is a school as well as a park located within short walking distance.  I'm very close to 7 different Subway lines that will have you in Mahattahan with in 10-15 Also there is a bus stop that is right out side my building with 4 different buses.
40.8252656723098,-73.95000868419265,65,4.5,40,1.0,1,Hamilton Heights,1,5,My oasis located on the UWS of Manhattan is enormous with great light & located in one of the fastest growing neighborhoods in the city surrounded by many new fabulous restaurants and two blocks from the Subway Riverbank park and the Hudson Riverwalk .  The room is one of five in this apartment and is bright big and beautiful. There is a Flat screen TV in the room with a MacPowerbook adaptor already connected if you would like to add your computer to stream movies videos Hulu etc....There is also a WiiFit available for your use as well as a cappuccino machine and full tea bar for those relaxing afternoons when a break is need from a long day.  You will have access to your room a full bathroom the Kitchen including oven/stove and space in the refrigerator for any cold food as well as the use of all dishes and pans. The common area is right off of your room and is available to be used from 8am until 10pm.  I will not personally be there during your stay but someone will be available to let you in and answer any immediate questions you might have about the space and surrounding area.
40.73546056019108,-74.00263137398711,79,5.0,20,1.0,1,West Village,1,22,NEW LISTING!  Welcome to our Bed & Breakfast!  You will be accommodated with our lovely air mattress in our living room which you will have exclusively between the hours of 9pm-9am.  Located in "the best neighborhood in NYC" this apartment is in the best downtown location between West Village & Greenwich Village! Just a few steps away from coffee shops bakeries grocery stores shopping and restaurants!  Our shared space apartment is located in the border of West Village and Greenwich Village. It is on the 3rd floor (2nd walk up) of a charming 300 year old 5 story building. It is well furnished and very comfortable.     Dark hardwood floors and rustic chic furniture make you feel at home. Léon (our cat) sleeps all day but will probably interact with you at some point. The gourmet kitchen is fully equipped with stainless steel appliances including a dishwasher. The apartment has great water pressure with hot and cold water high speed wifi and a Smart TV with cable.  You have the living-room exclusively from 9pm-9am only. Which means the air mattress will be laid out at 9pm and must be packed at 9am.  As our guest you'll have access to all the apartment essentials like the living room kitchen bathroom and laundry room. You will also have your own set of keys to get in and out of the building and the apartment.  My husband cat & I sleep in the bedroom. Husband is at work between 7am-6pm. I work from home but am usually out of the house. Léon (the cat) is always at home. We will try our best to be discreet to give you the most privacy we can provide during your time with us. We will also respect your space and things in our apartment and will ensure your comfortable stay.  LOCATION LOCATION LOCATION. Location is KEY in New York City. And this apartment has to be the best one for this price! Really. Carrie Bradshaw even lived just a few blocks from us on Perry St.   The neighborhood is filled with beautiful treelined streets exquisite restaurants fun night spots and the most fabulous shopping. As soon as you step out of the door you are immediately immersed in the lively energy of The City!  Not only do you have everything right outside your doorstep but just a few short steps and you can get to Greenwich Village SoHo Chelsea Meatpacking District NYU and Union Square!  Need to get around? This apartment is very well located and very close to main Subway lines bus stops and Citi bikes!  2 minute walk to West 4 St-Washington Station: A-B-C-D-E-F-M Accessible lines to get to Times Square Rockefeller Center Madison Sq Garden Empire State Building Williamsburg (Brooklyn) and more!  4 minute walk to the Christopher St-Sheridan Sq Station lines 1 & 2 and the PATH. You can use these lines to get to Central Park American Museum of Natural History Times Square World Trade Center Brooklyn and more!  Lots of cabs pass by our avenue so getting around is very convenient.  We also have a Citi Bike station right in front of the building so you have the option to ride around the city on a bicycle! Perfect for the summer spring and fall!  If you are allergic to cats this listing may not be for you :(   If you are planning to be home all day to 'netflix and chill' this listing is definitely not for you. If you come to New York City enjoy the city!   Please respect our things and be careful. If you break it you pay for it!  Please read House Rules carefully!
40.65612392562,-73.95998027777922,99,5.0,3,1.0,1,Lefferts Garden,1,18,Lovely sunny guest room in our spacious home. Renovated apt in pre-war building. Layout  affords plenty of privacy. Memory foam queen bed blackout curtains + smart TV = perfect sanctuary for decompression. Only 4 blocks from Q and Prospect Park 35 mins to midtown Manhattan by subway + walking distance to many of BK's top destinations (Botanic Garden Bk Museum Zoo etc. ) Great food bars & lots of shopping geared for local ethnic communities. Please include arrival time in your request.  Our space is a roomy apartment near Prospect Park with lots of light and modern furnishings. Guests have a shelf in the kitchen  fridge and bathroom for belongings.  Guests have access to their room  the living room the kitchen and a shared bathroom.  Bathroom is shared with Anissa Fidel has his own bathroom. The guest room includes a smart TV with Apple TV and access to Hulu and Netflix.  The guest room also includes a door with a lock and key.  We're happy to answer questions but we've also provided tour guides maps  and recommendations included in the room.  Our neighborhood is right by Prospect Park which is a beautiful space with activities ranging from food festivals to drum circles and a roller rink. The neighborhood itself is welcoming and is a blend of "old New York"  and "new New York".  The B train and the Q train on the subway are the most convenient. There is a Q train 4 minutes walking from the apartment and a B Q  and shuttle to Crown Heights 8 minutes walking. The B and Q go downtown  into Chinatown midtown and Central Park before the Q goes to Queens and the B goes to the Upper West Side and West Harlem. The Q train also goes to Coney Island.  Towels shampoo conditioner bath gel and other toiletries are available. Hair dryer maps guide books stamps spare Android charger travel tote bag and essential oil diffuser in the room. Nespresso pods available for guests in the kitchen.
40.67574105012722,-73.9777346166201,125,,0,1.0,1,Park Slope,1,9,My place is close to Prospect Park Brooklyn Museum Barclay's Center and Atlantic Terminal. You'll love my place because the neighborhood is safe and laid back but still so many things to do and try around here! Plenty of great restaurants and bars to choose from and very well connected to Manhattan because of the many train stops available (23RQB Atlantic Terminal). Groceries drugstores shopping mall thrift stores walking distance. My place is good for couples and solo adventurers.  Unfortunately the space is not wheelchair accessible. It is located on a third level of a brownstone. We live in the same house but we are all very quiet and mindful of others.  As our guest you will have access to a fully furnished and equipped apartment.  We give our guests space but we are available when needed. We love hosting! We love eating thrifting and trying new restaurants and bars. Please don't hesitate to ask us for recommendations. We live in the same house but we all very quiet and mindful of others.  "Park Slope is the very definition of a well-rounded neighborhood. It falls just slightly below average in two: affordability (the average two-bedroom rental is $2275) and diversity. In all other areas it's somewhere between above grade and superlative: It's blessed with excellent public schools low crime vast stretches of green space scores of restaurants and bars a diverse retail sector and a population of more artists and creatives than even its reputation for comfortable bohemianism might suggest (more in fact than younger trendier Williamsburg).   Boundaries 15th St. to Flatbush Ave. Prospect Park West to Fourth Ave.  Source: (URL HIDDEN)  Subway Stations DMNR to Pacific St. | 2345BQ to Atlantic Ave. | 23 to Bergen St. | BQ to Seventh Ave. | 23 to Grand Army Plaza | MR to Union St. | MR to 9th St. | F to Fourth Ave./9th St. | F to Seventh Ave. | F to 15th St./Prospect Park"
40.749683905406386,-73.94017920154643,110,,2,1.0,0,Long Island City,2,3,The Space  Spacious studio in a luxury building with 24 hour doorman. Modern open kitchen. Self-controlled hotel style air-conditioning units. Washer and dryer in the studio.   Guest Access  Guests will be able to utilize the full apartment as well as use of the gym on the main floor.  Getting Around  Within one block access the 7 Subway train 15 minutes to the 5th ave in Manhattan. With light traffic only 15 minutes by car to LaGuardia or 25 minutes to JFK.
40.76249275089385,-73.91176018596062,30,5.0,25,1.0,1,Astoria,1,12,Enjoy the true local experience at my Astoria apartment (NY's safest and most diverse neighborhood!) close to Steinway St (shopping strip) and 30th Ave (lined with restaurants & lounges). There's a park nearby with a fitness setup and b-ball courts. Also convenient for public transportation: R/M Subway - 46th St N/Q Subway - 30th Ave and only 20 min by train to Manhattan. Check out Astoria's Beer Gardens & The Museum of Moving Image! Couples lone explorers and business travelers are welcomed!  At my apartment you will be just a couple blocks away from all the action Astoria has to offer. What's even better is that being just a couple blocks away from the action is enough to escape the city noise allowing for a good night's rest. You can find the following all within a 1 block radius: Restaurants Laundromat bar wine store park bakery bodegas. Your options are endless after that 1 block radius. You'll love the location.  Living room Kitchen and bathroom access  I will mostly be in my room out of the apartment and most importantly out of your way. I do live there so we may have some interaction but I'm a quiet respectful person. You will probably interact with my dog more than anything but she is very sweet and calm. Please don't feed her or let her out.
40.68603817249687,-73.92445915353107,36,4.5,26,1.0,1,Bedford-Stuyvesant,1,15,Welcome home! Your bedroom with private entrance is cozy and full of plants it's really a semi-private room with a space divider .3 blocks from the J train 25 minutes from Manhattan. Tons of cool bars restaurants and cafes. Washer/dryer in building pool table and gym!  High ceilings and lots of natural light and plants make our loft style apartment super cozy. The bed is in a private area enclosed by a space divider that separates it from the kitchen with its own private entrance at ground level (no stairs!)  The space has a 50 inch TV with free Netflix and Hulu wifi electric piano sofa clothes rack fan. Full shared kitchen with stove and microwave pots and coffee machine.   Shared large bathroom with shower and bathtub. Towel shampoo conditioner and hair dryer provided.  This is a peaceful and quiet space for people who desire to relax after a long day walking around. We are a professional working couple who is almost never home so you will have the shared areas practically for yourself.  We are a young and very easy going couple who loves to travel and meet new friends that's why the space is very affordable we are travelers ourselves! We wish to make you feel at home and provide you with anything you need in order to make this an experience to cherish.  The guest is provided with own key to their  private entrance door.  Wifi Netflix Hulu interesting library. Shared full kitchen bathroom and eating area.  As often or as little as you wish!  Need recommendations on cool spots? Bars cafes or restaurants? We got you :)  There are some really great bars cafes and restaurants all within a 6 block radius from our apartment.  The J train is 3 blocks away (Halsey stop) and after 2 stops you can connect to the M train. Both of them take you to Williamsburg Bushwick and Manhattan. The A an C trains are very close too! One block away there's a park that's great for morning or evening walks to unwind from the beautiful craziness that is NYC.  There's the J train which connects to the M train and bring you to Williamsburg and Manhattan in all if 10 mins just 3 blocks from our apartment.  We have a gym pool table lounge and washer/dryers in the building! We do have a flexible check in policy we only ask that you select a check in time and make a commitment to it as one of us needs to be home to check you in and show you around :) if we have a quest checking out the same date your arriving we will need a 2 hour window to be able to clean tidy up and change the bedsheets and what not so we ask that you check in after 2pm. Thanks!! :)
40.67989714184666,-73.90576243105055,90,5.0,8,1.0,0,Bedford-Stuyvesant,1,7,My place is 3 blocks from the Broadway Junction station (AC J and L). You can be in Manhattan in 30 minutes. It's also close to several grocery stores and green spaces including Highland Park. The apartment is flooded with sunlight all day - there are blinds that let the light in while maintaining privacy. Although the J train runs next to my building my apartment is on the opposite side of the building so the noise is not bad. You'll have the place to yourself with code and key access.
40.685068167309545,-73.99039140086049,120,5.0,7,1.0,0,Boerum Hill,1,8,Located in Boerum Hill a block from the subway this charming 4th floor studio is minutes from Manhattan and walking distance to some great Brooklyn sites including the Barclays Center Brooklyn Bridge and BAM.
40.71462294358808,-74.00873364188625,120,4.5,10,1.0,1,Tribeca,1,14,Enjoy the convenience and amenities of trendy TriBeCa with the comfort of a homey room! My apartment is located in downtown manhattan and provides incredible access to the City. I would be happy to recommend activities and or restaurants!  The apartment is located in the heart of trendy TriBeCa. Subway access could not be better - you can get to the A C E & 1 2 3 in 1 minutes walking time and the 6 R J Z within 5 minutes. The unfurnished roof offers stunning view of the One World Trade Center as well as the rest of the downtown manhattan skyline.  You will have access to a clean bathroom the kitchen a dining room and a common room.  The acronym TriBeCa stands for “Triangle Below Canal” a coveted swatch of real estate bordered by Canal Street (to the north) West Street (to the east) Broadway (to the west) and Vesey Street (to the south). Among the bold-faced names currently calling the area home are Jay-Z and Beyoncé Gwyneth Paltrow and Taylor Swift. Robert De Niro has famously done much to encourage TriBeCa's vitality. Plenty of unfamous folks live here too thanks to excellent public schools lovely parks and superb views of the Hudson River. Indeed the neighborhood has a family-friendly atmosphere you might not expect from the cast-iron buildings and cobblestone streets which speak to the area's industrial past or from its present reputation for exciting dining and nightlife. Former warehouses have become lofts galleries and performance spaces and in the evening the streets thrum with people out for a drink at one of the many lounges looking to hear a song or see a play or trying to get a table at one of the neighborhood's many extraordinary restaurants.
40.68712215816094,-73.87166774565783,20,4.5,20,1.0,1,East New York,1,11,Sleeping with a TWIN bed which accommodates 1 guest with super comfortable memory foam mattress. Area also includes reading light  towel hook power strip and area organizer.  Private Garden Entrance. Pet-FREE Zone. Shared sitting area.  Sleeping with a TWIN bed which accommodates 1 guest with super comfortable memory foam mattress. Area also includes reading light  towel hook power strip and area organizer.  Private Garden Entrance. Pet-FREE Zone. Shared sitting area.  Please note there is NO KITCHEN access but you do have: Small Refrigerator   Small toaster oven Electric tea kettle Shared sitting area Free WiFi Fresh linens blankets towels shampoo sundries (Q-tips cotton balls tissues) hair dryer provided. Check In/Check Out times are strict but we will try to accommodate your schedule if you have a specific concern.  We are native New Yorkers and like to meet new people. I will be working when you are vacationing :) but am available via message app or as we see each other on the property.  Cypress Hills is considered by many to be the next Bushwick.  The area has a friendly neighborhood feel and is safe. Close to beautiful parks and just a few short stops to more lively Bushwick and Williamsburg. Great authentic food.  Home is located 1-block from J train. A 30-35 min subway ride to downtown Manhattan. (Express during rush hour)  Please note there are Sleeping Pods next to the shared sitting area. Please see my other listings. These are all of our listings in our Home: https://www.airbnb.com/rooms/4575364 https://www.airbnb.com/rooms/4575303 https://www.airbnb.com/rooms/8955886 https://www.airbnb.com/rooms/8956096 https://www.airbnb.com/rooms/9021572 https://www.airbnb.com/rooms/9021705
40.68077398092841,-73.93881318039485,60,5.0,3,1.5,1,Bedford-Stuyvesant,1,5,This is a three-bedroom apartment shared by three graduate school classmates at NYU. One private room is available between November 6 and November 14. It has a queen bed desk chair and shelf space. The apartment is close to the Kingston-Throop subway station and right by a Citi Bike station. You'll love the the comfy bed the natural light and the common spaces. It's a great set-up for couples solo adventurers and business travelers.  Quiet room quiet neighborhood!
40.74509845772711,-73.98431550811134,275,,1,1.0,1,Flatiron District,1,1,One Bedroom
40.69385414146057,-73.94413475344281,50,4.5,10,2.0,1,Bedford-Stuyvesant,1,13,Huge remodeled Brownstone with high ceilings backyard city in minutes!!  The room is for single occupant only.  You have complete access to the two bathrooms kitchen dining area and backyard if you are so inclined.  I'm home almost always to help w anything you might need. I DJ at night only.  2 major train lines 3 blocks away. You can be in Times Square in 25 minutes.
40.71697011583931,-73.99145923967198,55,,0,1.0,1,Lower East Side,1,11,My place is located in the most charming location Lower East Side next to trendy coffee-shops restaurants boutiques galleries and bars. Very close to Soho and Nolita. Subway is only 3 blocks away. Room is very bright spacious and quiet great living space with dining and relaxing area elevator washer dryer in the building and beautifully set up common rooftop with the view of the city. Great for singles or couples I'll give plenty of tips what to do where to eat or drink in the area.  Living and dining area kitchen bathroom washer and dryer beautifully set up rooftop. Free coffee and tea available anytime.  I'm not at home much but will give you all the best tips about the area and getting around.  Lower East Side is full of best coffee-shops restaurants galleries boutiques and bars. Soho Little Italy Nolita East Village and Chinatown is walking distance away. Very charming and safe area. Some of my favourite places around is Dudleys Dimes Kiki's Metrograph Bario Chino An Choi The Fat Radish Forgetmenot and Bar Belly.  Subway is only 3 blocks away.
40.686387669046134,-73.95548072310626,25,,2,1.0,1,Bedford-Stuyvesant,1,11,This is a living room available for a place to sleep overnights only.  Not available from 10am to 7 pm DAILY! Full sized comfortable sofa bed in a private large space. Skylight and beautiful.  Comfortable Beautiful Quiet and safe sleep only shared space in a Family owned 1876. Brownstone.  Kitchen for dining. Full large bathroom.  I am home most afternoon as I work some mornings and mostly week nights  Quiet safe tree lined. I have lived in this house for 40 years and never had any incidents. Neighbors are great. Friendly. Located near the Restoration Plaza which host the Billy Holiday Theater and shopping area. Many historical churches and townhouses. A Mecca of different people of all nationalities. Many international restaurants and small eateries.  Very convenient public transportation shops bars  and restaurants. Many trains and buses near such as the A C G and S trains . Location is 10 minutes from lower Manhattan.  This is an awesome location as we are 10 minutes from many venues such as The World Trade Center and New Jersey Path Barclay Arena Downtown Shopping Center  The New Brooklyn Bridge Park  South StreetSeaport The Brooklyn Zoo The Atlantic Mall and various Museums as well as Prospect Park and Botanical Gardens.  Walking distance to the LIRR.
40.7001745431285,-73.9299967585871,59,,0,2.0,1,Bushwick,1,9,My apartment is conveniently located close to the Myrtle-Broadway JMZ in the heart of Bushwick on the border with East Williamsburg. The J train takes you to Manhattan in less than 20 minutes at rush hour and Bushwick itself is one of the best neighborhoods in NYC.  The apartment has high-speed wifi a large common space a washer and drier a fully-equipped kitchen and even a roof deck for when the weather is nice.  The apartment has a fully-equipped kitchen a washer/drier high-speed wifi and a roof deck.  Everything you see in the photos plus the washer/drier (after 6 pm).  I live here and am usually very available.  Bushwick is one of the best neighborhoods in New York and I'd encourage you to take advantage of being here! It's somewhat rugged in appearance but that is part of what started drawing artists out here in the 2004-2008 period as Williamsburg became more expensive after the Bloomberg-era rezoning of the waterfront.   There are amazing restaurants and bars as well as coffee shops stores and music venues that I have listed in the Guidebook. Williamsburg is also very close by on the J or L -- you can get there in 10 minutes.  I understand of course that many people come here to go to Manhattan and the J/M/Z on Broadway can take you to Manhattan in as little as 15 minutes (during rush hour).  The closest subway station is the Myrtle-Broadway JMZ which takes you to JFK Airport in 1 hour and downtown Manhattan in as little as 20 minutes (at rush hour).  The L train is close by as well at Morgan Avenue.   If you wish to drive there are several Quik Park lots in the area (you can search on (SENSITIVE CONTENTS HIDDEN)) but you can usually find free parking on the street. Just be careful about alternate-side parking so that you don't risk getting a ticket.  That is it!
